date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:24:59	11643/11643	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:58%20GMT	https://puc.com.co/111005	C:/My%20Web%20Sites/PucColmobia/puc.com.co/111005.html	(from https://puc.com.co/cuentas/clase/1)
16:24:59	11651/11651	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:58%20GMT	https://puc.com.co/111010	C:/My%20Web%20Sites/PucColmobia/puc.com.co/111010.html	(from https://puc.com.co/cuentas/clase/1)
16:24:59	13243/13243	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:58%20GMT	https://puc.com.co/1115	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1115.html	(from https://puc.com.co/cuentas/clase/1)
16:24:59	11685/11685	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:58%20GMT	https://puc.com.co/111505	C:/My%20Web%20Sites/PucColmobia/puc.com.co/111505.html	(from https://puc.com.co/cuentas/clase/1)
16:25:00	11693/11693	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:59%20GMT	https://puc.com.co/111510	C:/My%20Web%20Sites/PucColmobia/puc.com.co/111510.html	(from https://puc.com.co/cuentas/clase/1)
16:25:00	13481/13481	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:59%20GMT	https://puc.com.co/1120	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1120.html	(from https://puc.com.co/cuentas/clase/1)
16:25:00	11640/11640	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:59%20GMT	https://puc.com.co/112005	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112005.html	(from https://puc.com.co/cuentas/clase/1)
16:25:00	11752/11752	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:24:59%20GMT	https://puc.com.co/112010	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112010.html	(from https://puc.com.co/cuentas/clase/1)
16:25:00	11756/11756	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:00%20GMT	https://puc.com.co/112015	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112015.html	(from https://puc.com.co/cuentas/clase/1)
16:25:01	14492/14492	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:00%20GMT	https://puc.com.co/1125	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1125.html	(from https://puc.com.co/cuentas/clase/1)
16:25:01	11687/11687	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:00%20GMT	https://puc.com.co/112505	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112505.html	(from https://puc.com.co/cuentas/clase/1)
16:25:01	11695/11695	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:00%20GMT	https://puc.com.co/112510	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112510.html	(from https://puc.com.co/cuentas/clase/1)
16:25:01	11687/11687	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:00%20GMT	https://puc.com.co/112515	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112515.html	(from https://puc.com.co/cuentas/clase/1)
16:25:02	11695/11695	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:01%20GMT	https://puc.com.co/112520	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112520.html	(from https://puc.com.co/cuentas/clase/1)
16:25:02	11711/11711	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:01%20GMT	https://puc.com.co/112525	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112525.html	(from https://puc.com.co/cuentas/clase/1)
16:25:02	11719/11719	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:01%20GMT	https://puc.com.co/112530	C:/My%20Web%20Sites/PucColmobia/puc.com.co/112530.html	(from https://puc.com.co/cuentas/clase/1)
16:25:02	17429/17429	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:01%20GMT	https://puc.com.co/12	C:/My%20Web%20Sites/PucColmobia/puc.com.co/12.html	(from https://puc.com.co/cuentas/clase/1)
16:25:03	18611/18611	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:02%20GMT	https://puc.com.co/1205	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1205.html	(from https://puc.com.co/cuentas/clase/1)
16:25:03	11767/11767	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:02%20GMT	https://puc.com.co/120505	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120505.html	(from https://puc.com.co/cuentas/clase/1)
16:25:03	11611/11611	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:02%20GMT	https://puc.com.co/120510	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120510.html	(from https://puc.com.co/cuentas/clase/1)
16:25:03	11719/11719	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:02%20GMT	https://puc.com.co/120515	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120515.html	(from https://puc.com.co/cuentas/clase/1)
16:25:03	11683/11683	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:03%20GMT	https://puc.com.co/120520	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120520.html	(from https://puc.com.co/cuentas/clase/1)
16:25:04	11743/11743	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:03%20GMT	https://puc.com.co/120525	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120525.html	(from https://puc.com.co/cuentas/clase/1)
16:25:04	11643/11643	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:03%20GMT	https://puc.com.co/120530	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120530.html	(from https://puc.com.co/cuentas/clase/1)
16:25:04	11735/11735	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:03%20GMT	https://puc.com.co/120535	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120535.html	(from https://puc.com.co/cuentas/clase/1)
16:25:04	11679/11679	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:03%20GMT	https://puc.com.co/120540	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120540.html	(from https://puc.com.co/cuentas/clase/1)
16:25:04	11763/11763	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:04%20GMT	https://puc.com.co/120545	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120545.html	(from https://puc.com.co/cuentas/clase/1)
16:25:05	11671/11671	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:04%20GMT	https://puc.com.co/120550	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120550.html	(from https://puc.com.co/cuentas/clase/1)
16:25:05	11807/11807	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:04%20GMT	https://puc.com.co/120555	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120555.html	(from https://puc.com.co/cuentas/clase/1)
16:25:05	11631/11631	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:04%20GMT	https://puc.com.co/120560	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120560.html	(from https://puc.com.co/cuentas/clase/1)
16:25:05	11707/11707	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:04%20GMT	https://puc.com.co/120565	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120565.html	(from https://puc.com.co/cuentas/clase/1)
16:25:06	11855/11855	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:05%20GMT	https://puc.com.co/120570	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120570.html	(from https://puc.com.co/cuentas/clase/1)
16:25:06	11679/11679	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:05%20GMT	https://puc.com.co/120599	C:/My%20Web%20Sites/PucColmobia/puc.com.co/120599.html	(from https://puc.com.co/cuentas/clase/1)
16:25:06	18554/18554	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:05%20GMT	https://puc.com.co/1210	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1210.html	(from https://puc.com.co/cuentas/clase/1)
16:25:06	11845/11845	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:05%20GMT	https://puc.com.co/121005	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121005.html	(from https://puc.com.co/cuentas/clase/1)
16:25:06	11689/11689	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:06%20GMT	https://puc.com.co/121010	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121010.html	(from https://puc.com.co/cuentas/clase/1)
16:25:07	11797/11797	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:06%20GMT	https://puc.com.co/121015	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121015.html	(from https://puc.com.co/cuentas/clase/1)
16:25:07	11761/11761	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:06%20GMT	https://puc.com.co/121020	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121020.html	(from https://puc.com.co/cuentas/clase/1)
16:25:07	11821/11821	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:06%20GMT	https://puc.com.co/121025	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121025.html	(from https://puc.com.co/cuentas/clase/1)
16:25:07	11721/11721	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:06%20GMT	https://puc.com.co/121030	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121030.html	(from https://puc.com.co/cuentas/clase/1)
16:25:08	11813/11813	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:07%20GMT	https://puc.com.co/121035	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121035.html	(from https://puc.com.co/cuentas/clase/1)
16:25:08	11757/11757	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:07%20GMT	https://puc.com.co/121040	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121040.html	(from https://puc.com.co/cuentas/clase/1)
16:25:08	11841/11841	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:07%20GMT	https://puc.com.co/121045	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121045.html	(from https://puc.com.co/cuentas/clase/1)
16:25:08	11749/11749	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:07%20GMT	https://puc.com.co/121050	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121050.html	(from https://puc.com.co/cuentas/clase/1)
16:25:08	11885/11885	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:08%20GMT	https://puc.com.co/121055	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121055.html	(from https://puc.com.co/cuentas/clase/1)
16:25:09	11709/11709	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:08%20GMT	https://puc.com.co/121060	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121060.html	(from https://puc.com.co/cuentas/clase/1)
16:25:09	11785/11785	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:08%20GMT	https://puc.com.co/121065	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121065.html	(from https://puc.com.co/cuentas/clase/1)
16:25:10	11933/11933	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:09%20GMT	https://puc.com.co/121070	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121070.html	(from https://puc.com.co/cuentas/clase/1)
16:25:10	11757/11757	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:09%20GMT	https://puc.com.co/121099	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121099.html	(from https://puc.com.co/cuentas/clase/1)
16:25:10	13997/13997	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:09%20GMT	https://puc.com.co/1215	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1215.html	(from https://puc.com.co/cuentas/clase/1)
16:25:10	11706/11706	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:09%20GMT	https://puc.com.co/121505	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121505.html	(from https://puc.com.co/cuentas/clase/1)
16:25:10	11714/11714	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:10%20GMT	https://puc.com.co/121510	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121510.html	(from https://puc.com.co/cuentas/clase/1)
16:25:11	11646/11646	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:10%20GMT	https://puc.com.co/121515	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121515.html	(from https://puc.com.co/cuentas/clase/1)
16:25:11	11702/11702	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:10%20GMT	https://puc.com.co/121520	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121520.html	(from https://puc.com.co/cuentas/clase/1)
16:25:11	11602/11602	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:10%20GMT	https://puc.com.co/121595	C:/My%20Web%20Sites/PucColmobia/puc.com.co/121595.html	(from https://puc.com.co/cuentas/clase/1)
16:25:11	13496/13496	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:10%20GMT	https://puc.com.co/1220	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1220.html	(from https://puc.com.co/cuentas/clase/1)
16:25:12	11699/11699	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:11%20GMT	https://puc.com.co/122005	C:/My%20Web%20Sites/PucColmobia/puc.com.co/122005.html	(from https://puc.com.co/cuentas/clase/1)
16:25:12	11675/11675	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:11%20GMT	https://puc.com.co/122010	C:/My%20Web%20Sites/PucColmobia/puc.com.co/122010.html	(from https://puc.com.co/cuentas/clase/1)
16:25:12	11679/11679	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:11%20GMT	https://puc.com.co/122015	C:/My%20Web%20Sites/PucColmobia/puc.com.co/122015.html	(from https://puc.com.co/cuentas/clase/1)
16:25:12	11611/11611	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:11%20GMT	https://puc.com.co/122095	C:/My%20Web%20Sites/PucColmobia/puc.com.co/122095.html	(from https://puc.com.co/cuentas/clase/1)
16:25:12	15552/15552	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2021:25:12%20GMT	https://puc.com.co/1225	C:/My%20Web%20Sites/PucColmobia/puc.com.co/1225.html	(from https://puc.com.co/cuentas/clase/1)
